country_code;organization_name;region;income_group;year;total_gdp;total_gdp_million;gdp_variation
CSS;ESTADOS PEQUEOS DEL CARIBE;NO DATA;AGREGADOS;2018;36727457619.9835;36727.4576199835;2.77898892700917
CSS;ESTADOS PEQUEOS DEL CARIBE;NO DATA;AGREGADOS;2019;38046955433.6011;38046.9554336011;1.05508790172509
CSS;ESTADOS PEQUEOS DEL CARIBE;NO DATA;AGREGADOS;2020;31763210392.7783;31763.210392778303;-9.60231620640842
CSS;ESTADOS PEQUEOS DEL CARIBE;NO DATA;AGREGADOS;2021;37091445807.6818;37091.4458076818;10.4429558184008
CSS;ESTADOS PEQUEOS DEL CARIBE;NO DATA;AGREGADOS;2022;48740490013.1088;48740.4900131088;23.06760379909
CSS;ESTADOS PEQUEOS DEL CARIBE;NO DATA;AGREGADOS;2023;53296161046.3074;53296.1610463074;12.5576346497814
EAP;ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1960;80752362533.5747;80752.3625335747;0.0
EAP;ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1961;71139478707.1349;71139.4787071349;-13.3282852326933
EAP;ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1962;64884938431.8407;64884.938431840696;-0.640292703302507
EAP;ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1963;70180391290.8683;70180.3912908683;6.43942142645638
EAP;ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1964;81068677593.1199;81068.67759311991;10.7848472660289
EAP;ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1965;94462962774.4066;94462.9627744066;10.7817984719635
EAP;ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1966;103347773512.512;103347.773512512;8.00227381713651
EAP;ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1967;100343693079.059;100343.69307905901;-1.4205703857248
EAP;ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1968;101445476912.458;101445.47691245799;1.7736144814847
EAP;ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1969;114074715846.224;114074.715846224;11.3845160873323
EAP;ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1970;127031393750.399;127031.393750399;13.4416904941666
EAP;ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1971;136421043650.901;136421.043650901;6.77391445633133
EAP;ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1972;155334817415.349;155334.817415349;4.90360784355259
EAP;ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1973;195394493447.489;195394.49344748902;8.26656664151176
EAP;ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1974;221436006090.228;221436.006090228;3.93211536236051
EAP;ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1975;248514352822.298;248514.352822298;6.70799876309979
EAP;ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1976;252685466658.846;252685.466658846;2.78702949645844
EAP;ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1977;291242349028.915;291242.349028915;7.47052919967761
EAP;ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1978;282672809916.163;282672.80991616304;9.17327125700571
EAP;ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1979;327297318306.001;327297.31830600096;7.01290233720894
EAP;ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1980;377610746551.366;377610.746551366;7.46493391749725
EAP;ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1981;403201887097.025;403201.887097025;5.57710361740116
EAP;ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1982;423461067062.816;423461.067062816;6.40402268211521
EAP;ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1983;443397036708.904;443397.03670890396;7.68192948966396
EAP;ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1984;480418961340.881;480418.96134088095;9.96009922739954
EAP;ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1985;526023424498.682;526023.424498682;7.88757025710385
EAP;ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1986;524630001202.245;524630.001202245;7.1392170159331
EAP;ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1987;518550689298.529;518550.689298529;9.17406137515178
EAP;ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1988;575590941895.734;575590.941895734;9.76480919427358
EAP;ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1989;622222779778.256;622222.779778256;5.69841308870443
EAP;ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1990;666707042108.965;666707.042108965;5.15080806307489
EAP;ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1991;723516368886.755;723516.368886755;8.02501884296125
EAP;ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1992;811406037169.029;811406.037169029;11.1783709603428
EAP;ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1993;890617970595.173;890617.970595173;11.2612684633122
EAP;ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1994;1071870810483.26;1071870.81048326;10.9047770069546
EAP;ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1995;1322030872193.59;1322030.87219359;9.87383272876539
EAP;ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1996;1518329454783.52;1518329.45478352;9.06139340766063
EAP;ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1997;1570608601735.38;1570608.6017353798;7.34106990026493
EAP;ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1998;1433203421342.46;1433203.42134246;2.89439980565184
EAP;ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1999;1577918021912.85;1577918.0219128502;6.38108512021954
EAP;ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;2000;1736183129453.76;1736183.12945376;7.64776750263761
EAP;ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;2001;1847281359888.64;1847281.35988864;6.97817834590325
EAP;ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;2002;2044577363437.31;2044577.36343731;8.05885009286793
EAP;ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;2003;2314251832220.05;2314251.8322200496;8.9477500507062
EAP;ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;2004;2683483098763.17;2683483.0987631697;9.12006671936064
EAP;ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;2005;3108469305951.51;3108469.3059515096;9.97829069370096
EAP;ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;2006;3743852184651.42;3743852.18465142;11.0785354944514
EAP;ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;2007;4733264174584.29;4733264.17458429;12.4859301536706
EAP;ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;2008;5988921430189.72;5988921.430189719;8.61645181547448
EAP;ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;2009;6493362123631.14;6493362.123631139;7.98946032227489
EAP;ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;2010;7903112357496.09;7903112.35749609;9.91795678497131
EAP;ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;2011;9653901165350.29;9653901.165350288;8.64266000909531
EAP;ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;2012;10763685249440.0;10763685.24944;7.58079172382864
EAP;ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;2013;11874646667396.6;11874646.6673966;7.2996544157901
EAP;ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;2014;12805534721608.4;12805534.7216084;6.985937984079
EAP;ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;2015;13329363887708.5;13329363.8877085;6.70766215913395
EAP;ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;2016;13621109083386.3;13621109.0833863;6.56660651997451
EAP;ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;2017;14888272499556.8;14888272.4995568;6.70981883545649
EAP;ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;2018;16648930593614.8;16648930.5936148;6.52793763462202
EAP;ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;2019;17222812070662.6;17222812.0706626;5.78428146542474
EAP;ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;2020;17496305186280.5;17496305.1862805;1.24367793672859
EAP;ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;2021;20849863760041.9;20849863.7600419;7.60232029175252
EAP;ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;2022;21124945071215.4;21124945.0712154;3.38620985440659
EAP;ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;2023;21162836277192.4;21162836.2771924;5.10744885870969
EAR;INICIAL DEL DIVIDENDO DEMOGRÁFICO;NO DATA;AGREGADOS;1960;151408515299.426;151408.51529942598;0.0
EAR;INICIAL DEL DIVIDENDO DEMOGRÁFICO;NO DATA;AGREGADOS;1961;161302482593.386;161302.482593386;4.78923515831704
EAR;INICIAL DEL DIVIDENDO DEMOGRÁFICO;NO DATA;AGREGADOS;1962;165738639752.642;165738.639752642;4.02545375593913
EAR;INICIAL DEL DIVIDENDO DEMOGRÁFICO;NO DATA;AGREGADOS;1963;175832421253.226;175832.421253226;5.31679112706054
EAR;INICIAL DEL DIVIDENDO DEMOGRÁFICO;NO DATA;AGREGADOS;1964;201669284249.456;201669.284249456;8.35274333654338
EAR;INICIAL DEL DIVIDENDO DEMOGRÁFICO;NO DATA;AGREGADOS;1965;218788604348.105;218788.604348105;6.15812894263419
EAR;INICIAL DEL DIVIDENDO DEMOGRÁFICO;NO DATA;AGREGADOS;1966;216713742249.672;216713.742249672;4.33802755337665
EAR;INICIAL DEL DIVIDENDO DEMOGRÁFICO;NO DATA;AGREGADOS;1967;228806203816.003;228806.203816003;5.66373287632717
EAR;INICIAL DEL DIVIDENDO DEMOGRÁFICO;NO DATA;AGREGADOS;1968;249440275282.057;249440.275282057;7.22686205405063
EAR;INICIAL DEL DIVIDENDO DEMOGRÁFICO;NO DATA;AGREGADOS;1969;278740275609.831;278740.275609831;6.73888429517022
EAR;INICIAL DEL DIVIDENDO DEMOGRÁFICO;NO DATA;AGREGADOS;1970;296687834652.175;296687.83465217496;8.37981991501738
EAR;INICIAL DEL DIVIDENDO DEMOGRÁFICO;NO DATA;AGREGADOS;1971;319406668038.718;319406.668038718;5.43181007947928
EAR;INICIAL DEL DIVIDENDO DEMOGRÁFICO;NO DATA;AGREGADOS;1972;352484048932.354;352484.048932354;6.78823198422418
EAR;INICIAL DEL DIVIDENDO DEMOGRÁFICO;NO DATA;AGREGADOS;1973;451082815549.183;451082.815549183;7.02703285892095
EAR;INICIAL DEL DIVIDENDO DEMOGRÁFICO;NO DATA;AGREGADOS;1974;632426283024.04;632426.28302404;6.88538720389744
EAR;INICIAL DEL DIVIDENDO DEMOGRÁFICO;NO DATA;AGREGADOS;1975;677078900559.927;677078.900559927;2.90707718736117
EAR;INICIAL DEL DIVIDENDO DEMOGRÁFICO;NO DATA;AGREGADOS;1976;739715112895.126;739715.112895126;6.97820450533007
EAR;INICIAL DEL DIVIDENDO DEMOGRÁFICO;NO DATA;AGREGADOS;1977;827152414030.222;827152.414030222;3.97236514370567
EAR;INICIAL DEL DIVIDENDO DEMOGRÁFICO;NO DATA;AGREGADOS;1978;945398938517.108;945398.938517108;2.1740928261559
EAR;INICIAL DEL DIVIDENDO DEMOGRÁFICO;NO DATA;AGREGADOS;1979;1112650709027.99;1112650.70902799;4.13095196987567
EAR;INICIAL DEL DIVIDENDO DEMOGRÁFICO;NO DATA;AGREGADOS;1980;1383146100610.71;1383146.10061071;3.40442573990165
EAR;INICIAL DEL DIVIDENDO DEMOGRÁFICO;NO DATA;AGREGADOS;1981;1532276754847.6;1532276.7548476001;3.73829873382235
EAR;INICIAL DEL DIVIDENDO DEMOGRÁFICO;NO DATA;AGREGADOS;1982;1461131232597.51;1461131.23259751;0.501487732078388
EAR;INICIAL DEL DIVIDENDO DEMOGRÁFICO;NO DATA;AGREGADOS;1983;1474565522460.25;1474565.52246025;0.57256223844216
EAR;INICIAL DEL DIVIDENDO DEMOGRÁFICO;NO DATA;AGREGADOS;1984;1495538432992.86;1495538.4329928602;2.07892648652246
EAR;INICIAL DEL DIVIDENDO DEMOGRÁFICO;NO DATA;AGREGADOS;1985;1491378555695.43;1491378.55569543;1.06339262164023
EAR;INICIAL DEL DIVIDENDO DEMOGRÁFICO;NO DATA;AGREGADOS;1986;1498939065691.04;1498939.0656910401;1.43862729523599
EAR;INICIAL DEL DIVIDENDO DEMOGRÁFICO;NO DATA;AGREGADOS;1987;1522999597560.81;1522999.5975608102;2.89247726778234
EAR;INICIAL DEL DIVIDENDO DEMOGRÁFICO;NO DATA;AGREGADOS;1988;1607487052573.31;1607487.05257331;3.14550447888597
EAR;INICIAL DEL DIVIDENDO DEMOGRÁFICO;NO DATA;AGREGADOS;1989;1635214261172.25;1635214.26117225;2.36303548809316
